Delivery_person_ID;Weatherconditions;;Rótulos de Linha;Contagem de Delivery_person_ID
ALHRES19DEL03 ;conditions Cloudy;;;
BANGRES16DEL01 ;conditions Cloudy;;;
COIMBRES19DEL03 ;conditions Stormy;;;
LUDHRES010DEL03 ;conditions Fog;;;
JAPRES03DEL03 ;conditions Cloudy;;;
BANGRES04DEL01 ;conditions Cloudy;;;
ALHRES09DEL02 ;conditions Sandstorms;;;
CHENRES06DEL03 ;conditions Cloudy;;;
MUMRES16DEL02 ;conditions Fog;;;
CHENRES09DEL02 ;conditions Cloudy;;;
COIMBRES02DEL02 ;conditions Stormy;;;
MYSRES05DEL03 ;conditions Sandstorms;;;
HYDRES02DEL03 ;conditions Windy;;;
VADRES11DEL01 ;conditions Windy;;;
PUNERES010DEL01 ;conditions Stormy;;;
BANGRES06DEL02 ;conditions Cloudy;;;
INDORES16DEL02 ;conditions Sunny;;;
AURGRES11DEL01 ;conditions Stormy;;;
RANCHIRES20DEL02 ;conditions Sandstorms;;;
SURRES09DEL02 ;conditions Fog;;;
AURGRES09DEL03 ;conditions Windy;;;
KOLRES11DEL02 ;conditions Sandstorms;;;
MYSRES20DEL01 ;conditions Fog;;;
RANCHIRES010DEL01 ;conditions Sunny;;;
JAPRES06DEL01 ;conditions Sunny;;;
LUDHRES18DEL03 ;conditions Sunny;;;
JAPRES17DEL02 ;conditions Stormy;;;
GOARES19DEL01 ;conditions Sandstorms;;;
PUNERES12DEL01 ;conditions Sandstorms;;;
COIMBRES20DEL03 ;conditions Cloudy;;;
INDORES010DEL03 ;conditions Sunny;;;
KOLRES20DEL02 ;conditions Sunny;;;
INDORES08DEL01 ;conditions Stormy;;;
BHPRES03DEL03 ;conditions Sunny;;;
VADRES19DEL03 ;conditions Sandstorms;;;
JAPRES13DEL02 ;conditions Sandstorms;;;
JAPRES09DEL03 ;conditions Fog;;;
INDORES06DEL03 ;conditions Sunny;;;
COIMBRES13DEL01 ;conditions Sunny;;;
MUMRES09DEL03 ;conditions Fog;;;
SURRES010DEL03 ;conditions Fog;;;
MYSRES17DEL01 ;conditions Sunny;;;
DEHRES08DEL01 ;conditions Sunny;;;
SURRES15DEL01 ;conditions Sunny;;;
CHENRES05DEL03 ;conditions Sunny;;;
VADRES04DEL01 ;conditions Cloudy;;;
VADRES11DEL03 ;conditions Sunny;;;
COIMBRES03DEL02 ;conditions Cloudy;;;
VADRES08DEL03 ;conditions Sunny;;;
ALHRES05DEL01 ;conditions Fog;;;
COIMBRES15DEL01 ;conditions Windy;;;
INDORES20DEL02 ;conditions Sunny;;;
COIMBRES17DEL01 ;conditions Cloudy;;;
VADRES15DEL01 ;conditions Stormy;;;
RANCHIRES15DEL03 ;conditions Cloudy;;;
VADRES13DEL01 ;conditions Stormy;;;
LUDHRES04DEL03 ;conditions Windy;;;
RANCHIRES17DEL02 ;conditions Sandstorms;;;
JAPRES04DEL02 ;conditions Stormy;;;
PUNERES06DEL02 ;conditions Windy;;;
BHPRES11DEL03 ;conditions Sunny;;;
PUNERES09DEL01 ;conditions Fog;;;
MUMRES07DEL02 ;conditions Cloudy;;;
JAPRES06DEL02 ;conditions Sandstorms;;;
CHENRES09DEL01 ;conditions Stormy;;;
CHENRES18DEL03 ;conditions Fog;;;
BANGRES17DEL03 ;conditions Windy;;;
GOARES19DEL02 ;conditions Windy;;;
MUMRES15DEL02 ;conditions Sandstorms;;;
BHPRES04DEL01 ;conditions Sunny;;;
KNPRES19DEL03 ;conditions Stormy;;;
JAPRES17DEL03 ;conditions Fog;;;
RANCHIRES07DEL02 ;conditions Sandstorms;;;
KOLRES04DEL01 ;conditions Sandstorms;;;
PUNERES15DEL01 ;conditions Sandstorms;;;
RANCHIRES20DEL01 ;conditions Sunny;;;
RANCHIRES06DEL02 ;conditions Stormy;;;
KOLRES12DEL01 ;conditions Sandstorms;;;
COIMBRES06DEL03 ;conditions Fog;;;
LUDHRES08DEL01 ;conditions Windy;;;
BANGRES01DEL02 ;conditions Windy;;;
MUMRES11DEL01 ;conditions Fog;;;
HYDRES010DEL03 ;conditions Sandstorms;;;
BHPRES14DEL03 ;conditions Sandstorms;;;
MYSRES20DEL02 ;conditions Fog;;;
KOLRES03DEL03 ;conditions Sunny;;;
HYDRES04DEL02 ;conditions Sandstorms;;;
INDORES07DEL01 ;conditions Sandstorms;;;
CHENRES18DEL01 ;conditions Cloudy;;;
BANGRES14DEL01 ;conditions Windy;;;
COIMBRES04DEL02 ;conditions Stormy;;;
CHENRES09DEL03 ;conditions Sunny;;;
AGRRES02DEL02 ;conditions Fog;;;
RANCHIRES09DEL03 ;conditions Sunny;;;
MUMRES02DEL03 ;conditions Cloudy;;;
ALHRES010DEL02 ;conditions Cloudy;;;
HYDRES06DEL01 ;conditions Stormy;;;
HYDRES20DEL02 ;conditions Sandstorms;;;
RANCHIRES07DEL02 ;conditions Sunny;;;
COIMBRES07DEL03 ;conditions NaN;;;
BANGRES09DEL01 ;conditions Fog;;;
COIMBRES07DEL02 ;conditions Windy;;;
COIMBRES05DEL03 ;conditions Windy;;;
INDORES03DEL02 ;conditions Sunny;;;
CHENRES18DEL02 ;conditions Fog;;;
AURGRES01DEL02 ;conditions Stormy;;;
MYSRES02DEL01 ;conditions Stormy;;;
DEHRES02DEL01 ;conditions Stormy;;;
JAPRES15DEL01 ;conditions Cloudy;;;
BANGRES19DEL02 ;conditions Windy;;;
VADRES12DEL01 ;conditions Sunny;;;
COIMBRES010DEL01 ;conditions Fog;;;
AURGRES13DEL02 ;conditions Cloudy;;;
HYDRES11DEL02 ;conditions Sunny;;;
RANCHIRES11DEL03 ;conditions Windy;;;
VADRES20DEL02 ;conditions Windy;;;
HYDRES12DEL03 ;conditions Sunny;;;
SURRES08DEL03 ;conditions Windy;;;
CHENRES02DEL02 ;conditions Sunny;;;
CHENRES13DEL02 ;conditions Windy;;;
SURRES11DEL02 ;conditions Stormy;;;
HYDRES18DEL03 ;conditions Sunny;;;
CHENRES17DEL02 ;conditions Sunny;;;
MYSRES19DEL03 ;conditions Stormy;;;
BANGRES11DEL02 ;conditions Sunny;;;
LUDHRES13DEL03 ;conditions Stormy;;;
VADRES010DEL01 ;conditions Sandstorms;;;
GOARES07DEL02 ;conditions Fog;;;
DEHRES14DEL02 ;conditions Fog;;;
INDORES14DEL02 ;conditions Sunny;;;
MYSRES03DEL01 ;conditions Sandstorms;;;
JAPRES010DEL01 ;conditions Sandstorms;;;
AGRRES04DEL02 ;conditions Fog;;;
RANCHIRES11DEL03 ;conditions NaN;;;
VADRES09DEL03 ;conditions Cloudy;;;
COIMBRES07DEL02 ;conditions Sunny;;;
RANCHIRES14DEL02 ;conditions Sandstorms;;;
VADRES15DEL03 ;conditions Stormy;;;
CHENRES010DEL03 ;conditions Stormy;;;
HYDRES02DEL02 ;conditions Sandstorms;;;
AGRRES09DEL03 ;conditions Sandstorms;;;
RANCHIRES14DEL02 ;conditions Windy;;;
SURRES04DEL01 ;conditions Windy;;;
CHENRES010DEL03 ;conditions Sandstorms;;;
BANGRES04DEL01 ;conditions Sandstorms;;;
VADRES01DEL02 ;conditions Cloudy;;;
JAPRES06DEL03 ;conditions Windy;;;
RANCHIRES06DEL01 ;conditions Sunny;;;
DEHRES12DEL03 ;conditions Cloudy;;;
AURGRES01DEL01 ;conditions Fog;;;
ALHRES18DEL02 ;conditions Windy;;;
GOARES20DEL01 ;conditions Fog;;;
MUMRES11DEL02 ;conditions Sandstorms;;;
PUNERES09DEL02 ;conditions Cloudy;;;
SURRES06DEL01 ;conditions Fog;;;
PUNERES07DEL02 ;conditions Windy;;;
COIMBRES010DEL03 ;conditions Windy;;;
MYSRES02DEL02 ;conditions Cloudy;;;
VADRES04DEL02 ;conditions Windy;;;
INDORES08DEL01 ;conditions Sandstorms;;;
COIMBRES06DEL01 ;conditions Windy;;;
HYDRES04DEL03 ;conditions Sandstorms;;;
JAPRES05DEL03 ;conditions Cloudy;;;
GOARES17DEL03 ;conditions Fog;;;
COIMBRES07DEL03 ;conditions Fog;;;
JAPRES010DEL01 ;conditions Fog;;;
PUNERES06DEL03 ;conditions Fog;;;
AGRRES01DEL01 ;conditions Windy;;;
JAPRES20DEL03 ;conditions Stormy;;;
COIMBRES14DEL01 ;conditions Windy;;;
CHENRES05DEL02 ;conditions Windy;;;
KOCRES03DEL01 ;conditions Fog;;;
JAPRES02DEL01 ;conditions Sunny;;;
MYSRES18DEL01 ;conditions Sunny;;;
VADRES19DEL01 ;conditions Windy;;;
BHPRES07DEL02 ;conditions Stormy;;;
RANCHIRES05DEL01 ;conditions Cloudy;;;
KOLRES17DEL02 ;conditions Stormy;;;
VADRES02DEL02 ;conditions Cloudy;;;
INDORES18DEL01 ;conditions Sandstorms;;;
COIMBRES15DEL01 ;conditions Stormy;;;
INDORES17DEL03 ;conditions Sunny;;;
HYDRES05DEL01 ;conditions Fog;;;
BHPRES08DEL01 ;conditions Fog;;;
GOARES17DEL03 ;conditions Sunny;;;
RANCHIRES16DEL03 ;conditions Stormy;;;
RANCHIRES09DEL01 ;conditions Fog;;;
COIMBRES16DEL02 ;conditions Windy;;;
PUNERES02DEL02 ;conditions Stormy;;;
HYDRES11DEL01 ;conditions Cloudy;;;
VADRES14DEL02 ;conditions Fog;;;
PUNERES17DEL03 ;conditions Windy;;;
CHENRES12DEL02 ;conditions Windy;;;
MUMRES13DEL02 ;conditions Sandstorms;;;
BANGRES15DEL01 ;conditions Stormy;;;
HYDRES09DEL03 ;conditions Stormy;;;
PUNERES08DEL03 ;conditions Cloudy;;;
BANGRES14DEL02 ;conditions Cloudy;;;
LUDHRES08DEL03 ;conditions Stormy;;;
BHPRES19DEL02 ;conditions Sunny;;;
CHENRES04DEL03 ;conditions Sunny;;;
RANCHIRES15DEL03 ;conditions Fog;;;
JAPRES12DEL03 ;conditions Sandstorms;;;
INDORES13DEL02 ;conditions Windy;;;
HYDRES16DEL02 ;conditions Windy;;;
COIMBRES01DEL01 ;conditions Windy;;;
KOCRES09DEL03 ;conditions Fog;;;
ALHRES20DEL02 ;conditions Stormy;;;
MYSRES08DEL02 ;conditions Sandstorms;;;
BANGRES08DEL01 ;conditions Cloudy;;;
JAPRES05DEL02 ;conditions Sandstorms;;;
SURRES02DEL01 ;conditions Windy;;;
PUNERES15DEL02 ;conditions Stormy;;;
RANCHIRES18DEL02 ;conditions Stormy;;;
INDORES05DEL01 ;conditions Fog;;;
HYDRES12DEL02 ;conditions Windy;;;
JAPRES11DEL03 ;conditions Sandstorms;;;
MUMRES06DEL01 ;conditions Cloudy;;;
BHPRES07DEL02 ;conditions Cloudy;;;
KOLRES14DEL03 ;conditions Sunny;;;
RANCHIRES03DEL03 ;conditions Sunny;;;
BHPRES05DEL01 ;conditions Windy;;;
VADRES20DEL03 ;conditions Fog;;;
MUMRES13DEL03 ;conditions Fog;;;
SURRES14DEL01 ;conditions Stormy;;;
SURRES06DEL02 ;conditions Windy;;;
CHENRES15DEL01 ;conditions Sandstorms;;;
AGRRES16DEL01 ;conditions Fog;;;
BANGRES13DEL02 ;conditions Fog;;;
MYSRES04DEL01 ;conditions Sunny;;;
MUMRES20DEL01 ;conditions Stormy;;;
SURRES04DEL01 ;conditions Fog;;;
BANGRES07DEL02 ;conditions Windy;;;
VADRES11DEL01 ;conditions Sunny;;;
BANGRES18DEL03 ;conditions Sandstorms;;;
RANCHIRES18DEL01 ;conditions Windy;;;
RANCHIRES13DEL02 ;conditions Cloudy;;;
COIMBRES06DEL02 ;conditions Sandstorms;;;
SURRES03DEL01 ;conditions Stormy;;;
LUDHRES12DEL02 ;conditions Sunny;;;
COIMBRES17DEL03 ;conditions Windy;;;
CHENRES18DEL02 ;conditions Windy;;;
SURRES08DEL03 ;conditions Sunny;;;
HYDRES03DEL03 ;conditions Windy;;;
LUDHRES20DEL03 ;conditions Sunny;;;
HYDRES07DEL02 ;conditions Sunny;;;
DEHRES19DEL02 ;conditions Sunny;;;
MYSRES11DEL03 ;conditions Stormy;;;
ALHRES12DEL02 ;conditions Fog;;;
BANGRES14DEL01 ;conditions Fog;;;
SURRES09DEL01 ;conditions Stormy;;;
AURGRES19DEL02 ;conditions Sandstorms;;;
DEHRES17DEL03 ;conditions Fog;;;
DEHRES08DEL01 ;conditions Windy;;;
PUNERES010DEL01 ;conditions Windy;;;
ALHRES12DEL02 ;conditions Sandstorms;;;
JAPRES07DEL03 ;conditions Cloudy;;;
JAPRES16DEL03 ;conditions Sunny;;;
CHENRES16DEL02 ;conditions Fog;;;
INDORES09DEL02 ;conditions Cloudy;;;
HYDRES08DEL01 ;conditions Cloudy;;;
MYSRES010DEL02 ;conditions Sunny;;;
RANCHIRES12DEL03 ;conditions Windy;;;
PUNERES12DEL01 ;conditions Fog;;;
PUNERES02DEL01 ;conditions Cloudy;;;
GOARES11DEL03 ;conditions Windy;;;
BANGRES13DEL03 ;conditions Stormy;;;
ALHRES12DEL03 ;conditions Cloudy;;;
MYSRES16DEL03 ;conditions Cloudy;;;
INDORES09DEL03 ;conditions Windy;;;
MYSRES20DEL03 ;conditions Stormy;;;
BANGRES03DEL02 ;conditions Stormy;;;
VADRES05DEL02 ;conditions Stormy;;;
RANCHIRES01DEL01 ;conditions Fog;;;
MUMRES16DEL03 ;conditions Fog;;;
VADRES01DEL02 ;conditions Stormy;;;
CHENRES04DEL01 ;conditions Sandstorms;;;
SURRES04DEL01 ;conditions Stormy;;;
COIMBRES19DEL01 ;conditions Fog;;;
SURRES16DEL03 ;conditions Stormy;;;
KNPRES11DEL02 ;conditions Sunny;;;
PUNERES06DEL02 ;conditions Sunny;;;
PUNERES15DEL03 ;conditions Sandstorms;;;
VADRES05DEL01 ;conditions Fog;;;
KOCRES05DEL03 ;conditions Stormy;;;
INDORES13DEL01 ;conditions Sunny;;;
BHPRES14DEL03 ;conditions Sunny;;;
VADRES07DEL02 ;conditions Sunny;;;
SURRES01DEL02 ;conditions Sandstorms;;;
PUNERES02DEL01 ;conditions Windy;;;
HYDRES02DEL01 ;conditions Sunny;;;
RANCHIRES17DEL03 ;conditions Fog;;;
BANGRES06DEL02 ;conditions Sunny;;;
CHENRES18DEL02 ;conditions Cloudy;;;
SURRES08DEL02 ;conditions Cloudy;;;
LUDHRES01DEL02 ;conditions Stormy;;;
AURGRES18DEL01 ;conditions Stormy;;;
SURRES07DEL02 ;conditions Stormy;;;
PUNERES09DEL03 ;conditions Windy;;;
SURRES06DEL02 ;conditions Sunny;;;
SURRES08DEL03 ;conditions Fog;;;
KNPRES08DEL02 ;conditions Stormy;;;
RANCHIRES07DEL02 ;conditions Windy;;;
BHPRES12DEL01 ;conditions Fog;;;
CHENRES08DEL03 ;conditions Windy;;;
RANCHIRES08DEL01 ;conditions Sandstorms;;;
VADRES19DEL02 ;conditions Fog;;;
AURGRES14DEL01 ;conditions Cloudy;;;
COIMBRES19DEL03 ;conditions Fog;;;
PUNERES04DEL01 ;conditions Sunny;;;
INDORES15DEL02 ;conditions Cloudy;;;
HYDRES15DEL01 ;conditions Stormy;;;
COIMBRES010DEL02 ;conditions Sunny;;;
PUNERES20DEL02 ;conditions Stormy;;;
LUDHRES01DEL02 ;conditions Fog;;;
SURRES13DEL03 ;conditions Stormy;;;
KOLRES12DEL03 ;conditions Stormy;;;
HYDRES19DEL03 ;conditions Sunny;;;
INDORES11DEL01 ;conditions Sandstorms;;;
INDORES04DEL02 ;conditions Cloudy;;;
BANGRES20DEL03 ;conditions NaN;;;
JAPRES15DEL02 ;conditions Fog;;;
INDORES04DEL02 ;conditions Stormy;;;
PUNERES05DEL01 ;conditions Cloudy;;;
HYDRES04DEL01 ;conditions Windy;;;
KOLRES17DEL03 ;conditions Sandstorms;;;
BANGRES18DEL01 ;conditions Sunny;;;
RANCHIRES08DEL02 ;conditions Windy;;;
RANCHIRES17DEL02 ;conditions Windy;;;
BHPRES07DEL01 ;conditions Windy;;;
SURRES05DEL02 ;conditions Cloudy;;;
RANCHIRES13DEL03 ;conditions Sunny;;;
KOLRES07DEL02 ;conditions Stormy;;;
MUMRES16DEL03 ;conditions NaN;;;
MUMRES01DEL02 ;conditions Cloudy;;;
MYSRES14DEL03 ;conditions Sunny;;;
AGRRES08DEL02 ;conditions Cloudy;;;
INDORES07DEL02 ;conditions Windy;;;
JAPRES20DEL03 ;conditions Windy;;;
MUMRES05DEL02 ;conditions Fog;;;
PUNERES17DEL01 ;conditions Sandstorms;;;
KOLRES15DEL01 ;conditions Fog;;;
PUNERES16DEL02 ;conditions Cloudy;;;
SURRES20DEL01 ;conditions Windy;;;
BHPRES06DEL02 ;conditions Fog;;;
INDORES14DEL02 ;conditions Fog;;;
SURRES04DEL03 ;conditions Stormy;;;
VADRES02DEL03 ;conditions Cloudy;;;
PUNERES08DEL02 ;conditions Sandstorms;;;
CHENRES09DEL02 ;conditions Windy;;;
JAPRES13DEL01 ;conditions Sandstorms;;;
JAPRES09DEL01 ;conditions Sandstorms;;;
BANGRES06DEL02 ;conditions Fog;;;
MYSRES010DEL01 ;conditions Sunny;;;
INDORES18DEL01 ;conditions Fog;;;
JAPRES18DEL01 ;conditions Cloudy;;;
CHENRES18DEL02 ;conditions Stormy;;;
INDORES08DEL03 ;conditions Windy;;;
CHENRES12DEL02 ;conditions Cloudy;;;
LUDHRES04DEL01 ;conditions Sunny;;;
COIMBRES12DEL01 ;conditions Sandstorms;;;
MYSRES17DEL03 ;conditions Sunny;;;
INDORES17DEL02 ;conditions Sunny;;;
PUNERES09DEL02 ;conditions Stormy;;;
CHENRES06DEL02 ;conditions Sandstorms;;;
JAPRES12DEL01 ;conditions Fog;;;
JAPRES11DEL03 ;conditions Windy;;;
JAPRES17DEL02 ;conditions Fog;;;
PUNERES02DEL03 ;conditions Cloudy;;;
RANCHIRES06DEL01 ;conditions Cloudy;;;
INDORES07DEL02 ;conditions Cloudy;;;
MUMRES06DEL03 ;conditions Stormy;;;
COIMBRES09DEL02 ;conditions Cloudy;;;
BHPRES18DEL03 ;conditions Sandstorms;;;
RANCHIRES14DEL01 ;conditions Cloudy;;;
JAPRES04DEL01 ;conditions Windy;;;
CHENRES03DEL03 ;conditions Sunny;;;
BANGRES010DEL02 ;conditions Windy;;;
AGRRES11DEL03 ;conditions Stormy;;;
BANGRES09DEL03 ;conditions Sunny;;;
PUNERES010DEL03 ;conditions Fog;;;
INDORES11DEL03 ;conditions Sunny;;;
HYDRES19DEL02 ;conditions Fog;;;
SURRES20DEL02 ;conditions Stormy;;;
JAPRES05DEL01 ;conditions Stormy;;;
BANGRES06DEL01 ;conditions Sunny;;;
RANCHIRES02DEL03 ;conditions Fog;;;
SURRES12DEL03 ;conditions Windy;;;
MYSRES16DEL03 ;conditions Sunny;;;
BHPRES04DEL03 ;conditions Cloudy;;;
MUMRES18DEL01 ;conditions Fog;;;
INDORES03DEL02 ;conditions Stormy;;;
VADRES03DEL02 ;conditions Sandstorms;;;
JAPRES06DEL02 ;conditions Cloudy;;;
MUMRES02DEL02 ;conditions Sunny;;;
MYSRES04DEL03 ;conditions Stormy;;;
CHENRES07DEL02 ;conditions Stormy;;;
CHENRES08DEL01 ;conditions Windy;;;
KNPRES010DEL01 ;conditions Fog;;;
CHENRES05DEL02 ;conditions Cloudy;;;
HYDRES15DEL01 ;conditions Windy;;;
MYSRES18DEL03 ;conditions Fog;;;
KNPRES03DEL01 ;conditions Sandstorms;;;
MUMRES11DEL01 ;conditions Sandstorms;;;
MYSRES18DEL01 ;conditions Sandstorms;;;
JAPRES09DEL03 ;conditions Stormy;;;
INDORES11DEL01 ;conditions Cloudy;;;
COIMBRES04DEL02 ;conditions Windy;;;
SURRES01DEL02 ;conditions Stormy;;;
SURRES09DEL01 ;conditions Windy;;;
KNPRES01DEL03 ;conditions Cloudy;;;
PUNERES010DEL02 ;conditions Windy;;;
MUMRES08DEL03 ;conditions Sunny;;;
BANGRES18DEL01 ;conditions NaN;;;
INDORES06DEL02 ;conditions Cloudy;;;
MYSRES17DEL01 ;conditions Stormy;;;
JAPRES12DEL01 ;conditions Sunny;;;
KOCRES15DEL03 ;conditions Windy;;;
SURRES17DEL03 ;conditions Stormy;;;
CHENRES19DEL03 ;conditions Fog;;;
INDORES11DEL03 ;conditions Stormy;;;
HYDRES16DEL02 ;conditions Sandstorms;;;
JAPRES04DEL02 ;conditions Sandstorms;;;
VADRES02DEL02 ;conditions Sunny;;;
GOARES010DEL03 ;conditions Cloudy;;;
AGRRES09DEL02 ;conditions Sunny;;;
INDORES09DEL02 ;conditions Stormy;;;
INDORES20DEL01 ;conditions Sandstorms;;;
VADRES010DEL01 ;conditions Fog;;;
COIMBRES03DEL03 ;conditions Stormy;;;
MYSRES010DEL01 ;conditions Stormy;;;
MYSRES17DEL01 ;conditions Windy;;;
HYDRES05DEL02 ;conditions Windy;;;
COIMBRES01DEL01 ;conditions Sandstorms;;;
MUMRES12DEL01 ;conditions Stormy;;;
RANCHIRES13DEL03 ;conditions Sandstorms;;;
MYSRES08DEL02 ;conditions Windy;;;
BANGRES02DEL03 ;conditions Windy;;;
VADRES05DEL01 ;conditions Stormy;;;
VADRES11DEL03 ;conditions Sandstorms;;;
AGRRES15DEL03 ;conditions Sunny;;;
MYSRES02DEL01 ;conditions Sunny;;;
VADRES12DEL02 ;conditions Cloudy;;;
MUMRES14DEL02 ;conditions Stormy;;;
LUDHRES01DEL03 ;conditions Windy;;;
LUDHRES02DEL03 ;conditions Fog;;;
VADRES17DEL02 ;conditions Windy;;;
RANCHIRES20DEL02 ;conditions Sunny;;;
MUMRES010DEL03 ;conditions Sandstorms;;;
SURRES15DEL03 ;conditions Sandstorms;;;
PUNERES07DEL03 ;conditions Stormy;;;
LUDHRES07DEL03 ;conditions Stormy;;;
PUNERES12DEL03 ;conditions Cloudy;;;
MYSRES02DEL02 ;conditions Sandstorms;;;
AGRRES15DEL01 ;conditions Cloudy;;;
MYSRES08DEL02 ;conditions NaN;;;
JAPRES16DEL03 ;conditions Fog;;;
AURGRES06DEL01 ;conditions Fog;;;
HYDRES15DEL02 ;conditions Stormy;;;
VADRES12DEL02 ;conditions Sunny;;;
MYSRES05DEL01 ;conditions NaN;;;
MYSRES07DEL03 ;conditions Cloudy;;;
COIMBRES13DEL02 ;conditions Windy;;;
COIMBRES04DEL01 ;conditions Sandstorms;;;
COIMBRES06DEL03 ;conditions Stormy;;;
KNPRES15DEL03 ;conditions Sunny;;;
INDORES010DEL01 ;conditions Sandstorms;;;
RANCHIRES02DEL02 ;conditions Cloudy;;;
MUMRES09DEL02 ;conditions Cloudy;;;
SURRES12DEL01 ;conditions Stormy;;;
SURRES19DEL03 ;conditions Windy;;;
VADRES02DEL01 ;conditions Cloudy;;;
BANGRES17DEL02 ;conditions Cloudy;;;
MYSRES20DEL02 ;conditions NaN;;;
COIMBRES01DEL03 ;conditions Sandstorms;;;
VADRES16DEL01 ;conditions Stormy;;;
MYSRES06DEL01 ;conditions Cloudy;;;
PUNERES19DEL03 ;conditions Sunny;;;
SURRES16DEL02 ;conditions Sunny;;;
SURRES06DEL02 ;conditions Cloudy;;;
KOCRES11DEL01 ;conditions Sunny;;;
MYSRES15DEL02 ;conditions Fog;;;
VADRES14DEL02 ;conditions Cloudy;;;
COIMBRES03DEL02 ;conditions Stormy;;;
HYDRES06DEL03 ;conditions Sandstorms;;;
JAPRES16DEL01 ;conditions Windy;;;
COIMBRES03DEL01 ;conditions Sunny;;;
MUMRES18DEL02 ;conditions Cloudy;;;
BANGRES02DEL01 ;conditions Sandstorms;;;
MUMRES07DEL01 ;conditions Windy;;;
LUDHRES18DEL03 ;conditions Stormy;;;
RANCHIRES09DEL02 ;conditions Sandstorms;;;
GOARES05DEL02 ;conditions Fog;;;
INDORES06DEL02 ;conditions Sunny;;;
JAPRES04DEL02 ;conditions Cloudy;;;
SURRES13DEL03 ;conditions Sandstorms;;;
PUNERES13DEL02 ;conditions Windy;;;
RANCHIRES16DEL01 ;conditions Cloudy;;;
BANGRES01DEL03 ;conditions Sunny;;;
AURGRES05DEL02 ;conditions Cloudy;;;
CHENRES11DEL02 ;conditions Cloudy;;;
INDORES15DEL02 ;conditions Fog;;;
VADRES16DEL03 ;conditions Fog;;;
PUNERES16DEL02 ;conditions Fog;;;
MUMRES08DEL02 ;conditions Stormy;;;
JAPRES09DEL03 ;conditions Windy;;;
COIMBRES18DEL02 ;conditions Cloudy;;;
MUMRES03DEL01 ;conditions Sandstorms;;;
JAPRES13DEL02 ;conditions Cloudy;;;
DEHRES13DEL01 ;conditions Windy;;;
DEHRES06DEL03 ;conditions Cloudy;;;
INDORES11DEL02 ;conditions Cloudy;;;
RANCHIRES09DEL02 ;conditions Stormy;;;
VADRES08DEL02 ;conditions Windy;;;
INDORES20DEL03 ;conditions Windy;;;
COIMBRES05DEL03 ;conditions Sunny;;;
PUNERES07DEL03 ;conditions Windy;;;
VADRES09DEL03 ;conditions Fog;;;
JAPRES04DEL01 ;conditions Stormy;;;
SURRES20DEL03 ;conditions Sandstorms;;;
BANGRES12DEL03 ;conditions Windy;;;
SURRES15DEL01 ;conditions Fog;;;
COIMBRES15DEL02 ;conditions Windy;;;
JAPRES04DEL01 ;conditions Sandstorms;;;
MYSRES13DEL02 ;conditions Sandstorms;;;
JAPRES05DEL03 ;conditions Sunny;;;
BANGRES12DEL01 ;conditions Stormy;;;
CHENRES01DEL02 ;conditions Windy;;;
KNPRES19DEL03 ;conditions Fog;;;
KNPRES09DEL03 ;conditions Sandstorms;;;
COIMBRES04DEL02 ;conditions Sunny;;;
GOARES19DEL03 ;conditions Sandstorms;;;
INDORES18DEL01 ;conditions Stormy;;;
JAPRES15DEL01 ;conditions Fog;;;
INDORES010DEL02 ;conditions Windy;;;
HYDRES18DEL03 ;conditions Stormy;;;
LUDHRES15DEL03 ;conditions Sandstorms;;;
MYSRES18DEL02 ;conditions Sandstorms;;;
COIMBRES16DEL02 ;conditions Cloudy;;;
ALHRES07DEL03 ;conditions Sandstorms;;;
MUMRES05DEL02 ;conditions Sandstorms;;;
CHENRES010DEL03 ;conditions Fog;;;
CHENRES07DEL01 ;conditions Sandstorms;;;
PUNERES03DEL01 ;conditions Sandstorms;;;
HYDRES07DEL02 ;conditions Windy;;;
HYDRES13DEL02 ;conditions Sunny;;;
KOLRES13DEL03 ;conditions Fog;;;
HYDRES09DEL01 ;conditions Stormy;;;
CHENRES06DEL03 ;conditions Fog;;;
RANCHIRES17DEL03 ;conditions Sandstorms;;;
BANGRES08DEL03 ;conditions Sandstorms;;;
JAPRES05DEL02 ;conditions Cloudy;;;
MYSRES09DEL01 ;conditions Stormy;;;
RANCHIRES11DEL03 ;conditions Fog;;;
BANGRES14DEL01 ;conditions Sunny;;;
CHENRES19DEL03 ;conditions NaN;;;
COIMBRES06DEL03 ;conditions Windy;;;
MYSRES16DEL02 ;conditions Windy;;;
DEHRES14DEL03 ;conditions Stormy;;;
PUNERES010DEL02 ;conditions Sunny;;;
VADRES09DEL03 ;conditions Sunny;;;
PUNERES01DEL03 ;conditions Cloudy;;;
MYSRES19DEL01 ;conditions Fog;;;
HYDRES08DEL01 ;conditions Sunny;;;
BHPRES08DEL02 ;conditions Stormy;;;
ALHRES20DEL02 ;conditions Sandstorms;;;
PUNERES02DEL02 ;conditions Sunny;;;
INDORES03DEL03 ;conditions Stormy;;;
PUNERES18DEL02 ;conditions Windy;;;
RANCHIRES12DEL03 ;conditions Sandstorms;;;
MUMRES19DEL03 ;conditions Windy;;;
PUNERES11DEL02 ;conditions Fog;;;
VADRES03DEL03 ;conditions Sandstorms;;;
SURRES19DEL02 ;conditions Fog;;;
VADRES16DEL03 ;conditions Sandstorms;;;
HYDRES12DEL03 ;conditions Windy;;;
HYDRES20DEL01 ;conditions Cloudy;;;
AGRRES07DEL02 ;conditions NaN;;;
